snapshot_id,snapshot_date,snapshot_time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Number of Patients In department >= 4 Hours,Total Number of Patients in the Department,Number of Patients in Resus,Number of Patients Registered in Last 60 Minutes,Number of Patients Waiting Triage,Number of Patients Waiting to be Seen (ED),Number of Patients Waiting to be Seen (Medical),Number of Patients Waiting to be Seen (Surgery),Number of Patients > 3 Hours,Number of Patients Waiting a Bed,Number of Patients Left Department in Last 60 Minutes,Free_beds,Breach_in_next_timeslot
449666,27/04/2017,06:01:06,0,0,0,1,0,0,0,0,8,0,4,0,0,0,0,0,2,2,31,0
449738,27/04/2017,10:01:44,0,0,0,1,0,0,0,0,15,1,7,0,1,0,0,2,2,3,24,0
449788,27/04/2017,12:01:49,0,0,0,1,0,0,0,0,28,0,14,2,7,0,0,1,2,5,25,0
449836,27/04/2017,14:01:20,0,0,0,1,0,0,0,0,27,3,10,1,4,0,0,3,3,13,31,1
449885,27/04/2017,16:01:06,0,0,0,1,0,0,0,2,23,2,6,0,3,0,1,4,6,7,40,1
449935,27/04/2017,18:02:26,0,0,0,1,0,0,0,2,22,3,10,3,1,0,1,3,7,9,50,0
449983,27/04/2017,20:01:28,0,0,0,1,0,0,0,0,28,0,15,5,5,0,3,2,4,10,50,0
450032,27/04/2017,22:01:24,0,0,0,1,0,0,0,0,27,0,12,2,6,1,0,2,4,9,45,0
450082,28/04/2017,00:01:05,0,0,0,0,1,0,0,0,23,0,7,1,10,1,0,2,2,0,38,0
450126,28/04/2017,02:01:30,0,0,0,0,1,0,0,0,14,1,4,0,8,0,0,2,1,0,37,0
450187,28/04/2017,04:01:40,0,0,0,0,1,0,0,0,13,1,6,0,3,0,1,1,4,2,31,1
450303,28/04/2017,06:02:19,0,0,0,0,1,0,0,1,10,1,1,0,0,0,1,1,3,3,25,1
450350,28/04/2017,08:01:50,0,0,0,0,1,0,0,1,8,2,6,0,4,0,0,1,1,3,21,0
450398,28/04/2017,10:02:36,0,0,0,0,1,0,0,0,17,0,9,0,3,0,0,1,2,6,20,1
450447,28/04/2017,12:01:09,0,0,0,0,1,0,0,1,22,1,11,3,6,0,0,2,3,8,31,0
450496,28/04/2017,14:01:25,0,0,0,0,1,0,0,0,40,1,14,7,4,1,1,3,7,5,42,0
450545,28/04/2017,16:01:40,0,0,0,0,1,0,0,0,35,4,13,2,8,0,2,7,4,17,51,1
450594,28/04/2017,18:01:40,0,0,0,0,1,0,0,2,25,2,9,3,3,0,1,4,4,19,68,0
450643,28/04/2017,20:02:35,0,0,0,0,1,0,0,0,28,2,10,1,4,2,0,3,5,11,82,0
450693,28/04/2017,22:02:19,0,0,0,0,1,0,0,0,24,3,12,0,5,3,1,4,8,11,77,1
450742,29/04/2017,00:01:50,0,0,0,0,0,1,0,1,20,1,7,0,6,2,0,1,4,0,63,0
450791,29/04/2017,02:02:25,0,0,0,0,0,1,0,0,13,0,8,0,4,0,0,0,3,2,51,0
450884,29/04/2017,04:02:07,0,0,0,0,0,1,0,0,6,1,2,0,1,0,0,0,1,3,47,0
450969,29/04/2017,06:02:52,0,0,0,0,0,1,0,0,5,1,4,0,2,0,0,0,1,4,43,0
451011,29/04/2017,08:02:48,0,0,0,0,0,1,0,0,9,1,6,0,4,0,0,0,2,1,42,1
451060,29/04/2017,10:03:28,0,0,0,0,0,1,0,1,14,0,7,0,3,0,0,1,1,12,45,0
451107,29/04/2017,12:03:35,0,0,0,0,0,1,0,0,19,0,11,2,3,0,0,0,0,9,55,0
451154,29/04/2017,14:01:25,0,0,0,0,0,1,0,0,32,0,18,6,7,0,1,1,4,14,64,0
451206,29/04/2017,16:00:52,0,0,0,0,0,1,0,0,34,3,14,3,14,0,0,1,5,10,84,0
451255,29/04/2017,18:01:20,0,0,0,0,0,1,0,0,22,2,8,1,2,1,0,1,6,15,83,0
451305,29/04/2017,20:03:06,0,0,0,0,0,1,0,0,16,2,9,2,1,0,1,0,3,17,78,0
451349,29/04/2017,22:03:17,0,0,0,0,0,1,0,0,10,0,6,0,1,0,0,1,1,15,74,0
451395,30/04/2017,00:01:02,0,0,0,0,0,0,1,0,16,0,6,1,3,0,0,0,0,0,71,0
451441,30/04/2017,02:01:14,0,0,0,0,0,0,1,0,17,0,11,0,6,0,0,0,0,2,70,0
451534,30/04/2017,04:01:36,0,0,0,0,0,0,1,0,19,0,5,0,11,0,0,0,3,4,65,0
451621,30/04/2017,06:02:09,0,0,0,0,0,0,1,0,16,1,6,1,6,0,0,5,2,5,62,0
451665,30/04/2017,08:01:40,0,0,0,0,0,0,1,0,14,1,6,0,7,1,0,2,3,3,54,0
451714,30/04/2017,10:01:27,0,0,0,0,0,0,1,0,21,1,10,1,5,0,0,0,4,10,51,0
451764,30/04/2017,12:01:47,0,0,0,0,0,0,1,0,25,2,12,2,6,0,0,1,2,12,52,0
451812,30/04/2017,14:01:55,0,0,0,0,0,0,1,0,23,2,12,5,4,0,0,1,5,12,56,0
451862,30/04/2017,16:01:35,0,0,0,0,0,0,1,0,31,1,13,6,7,0,1,1,4,10,60,0
451910,30/04/2017,18:01:22,0,0,0,0,0,0,1,0,34,1,16,10,6,0,1,4,7,15,56,0
451959,30/04/2017,20:01:57,0,0,0,0,0,0,1,0,35,2,13,2,9,0,0,4,7,8,58,1
452009,30/04/2017,22:01:26,0,0,0,0,0,0,1,1,32,2,12,2,10,0,1,3,5,11,55,0
452058,01/05/2017,00:02:30,1,0,0,0,0,0,0,0,31,3,12,3,14,0,0,7,5,0,51,1
452098,01/05/2017,02:05:44,1,0,0,0,0,0,0,2,19,1,4,0,10,0,0,4,2,0,51,1
452235,01/05/2017,06:03:00,1,0,0,0,0,0,0,1,16,0,3,0,10,1,0,4,4,2,37,1
452299,01/05/2017,10:00:48,1,0,0,0,0,0,0,2,29,1,14,3,6,0,0,2,4,3,33,0
452349,01/05/2017,12:01:41,1,0,0,0,0,0,0,0,40,1,17,9,10,0,0,3,6,12,36,1
452397,01/05/2017,14:01:02,1,0,0,0,0,0,0,2,29,2,4,5,4,0,0,7,2,25,46,0
452446,01/05/2017,16:01:07,1,0,0,0,0,0,0,0,27,2,13,2,4,0,0,5,3,13,56,0
452496,01/05/2017,18:01:20,1,0,0,0,0,0,0,0,31,3,14,5,1,2,0,3,5,6,60,0
452544,01/05/2017,20:02:11,1,0,0,0,0,0,0,0,37,3,14,4,12,4,0,6,8,10,55,1
452593,01/05/2017,22:02:12,1,0,0,0,0,0,0,2,32,3,11,1,15,0,0,3,3,17,46,1
452642,02/05/2017,00:01:14,0,1,0,0,0,0,0,2,22,2,2,0,9,0,0,8,6,0,44,1
452691,02/05/2017,02:02:40,0,1,0,0,0,0,0,6,23,1,7,0,8,0,0,9,7,1,36,1
452784,02/05/2017,04:01:41,0,1,0,0,0,0,0,1,15,0,3,0,3,0,1,3,5,3,30,1
452864,02/05/2017,06:09:30,0,1,0,0,0,0,0,6,13,0,2,0,1,0,0,7,6,1,29,1
452886,02/05/2017,08:01:01,0,1,0,0,0,0,0,5,14,2,3,0,4,0,0,6,6,5,26,1
452935,02/05/2017,10:01:15,0,1,0,0,0,0,0,6,30,4,9,0,7,0,0,9,8,3,23,1
452983,02/05/2017,12:01:01,0,1,0,0,0,0,0,6,49,2,17,12,8,1,0,12,9,8,28,1
453032,02/05/2017,14:01:42,0,1,0,0,0,0,0,4,31,2,8,1,5,0,0,10,6,21,35,1
453081,02/05/2017,16:00:51,0,1,0,0,0,0,0,5,32,3,8,1,9,0,0,9,5,11,45,1
453130,02/05/2017,18:02:57,0,1,0,0,0,0,0,3,37,2,18,6,4,2,1,5,5,12,62,1
453180,02/05/2017,20:00:58,0,1,0,0,0,0,0,1,36,2,19,3,5,1,1,2,8,20,58,1
453229,02/05/2017,22:01:44,0,1,0,0,0,0,0,4,42,4,12,0,11,2,0,13,11,12,59,1
453278,03/05/2017,00:01:31,0,0,1,0,0,0,0,5,38,3,8,1,7,1,1,9,13,0,51,1
453324,03/05/2017,02:01:35,0,0,1,0,0,0,0,4,20,1,3,0,1,0,0,11,7,0,44,1
453417,03/05/2017,04:01:39,0,0,1,0,0,0,0,9,22,2,5,0,1,0,0,12,9,0,40,1
453504,03/05/2017,06:03:13,0,0,1,0,0,0,0,7,22,3,2,0,1,0,0,12,12,0,34,1
453541,03/05/2017,08:02:26,0,0,1,0,0,0,0,13,20,3,2,0,1,0,0,18,13,1,30,1
453590,03/05/2017,10:01:07,0,0,1,0,0,0,0,11,33,2,15,2,1,0,1,11,15,7,29,1
453639,03/05/2017,12:01:26,0,0,1,0,0,0,0,6,33,3,13,2,7,0,0,8,11,14,35,1
453687,03/05/2017,14:01:13,0,0,1,0,0,0,0,5,27,4,5,2,5,0,0,7,10,11,43,1
453736,03/05/2017,16:00:48,0,0,1,0,0,0,0,1,23,4,12,2,5,0,0,4,5,10,61,1
453784,03/05/2017,18:01:00,0,0,1,0,0,0,0,1,19,0,10,0,3,0,0,2,2,15,64,0
453833,03/05/2017,20:01:44,0,0,1,0,0,0,0,0,22,1,15,4,3,1,1,1,5,4,72,0
453882,03/05/2017,22:01:17,0,0,1,0,0,0,0,0,32,2,14,2,9,1,0,1,5,9,64,1
453930,04/05/2017,00:00:44,0,0,0,1,0,0,0,1,37,3,10,0,23,0,0,6,3,0,52,1
453980,04/05/2017,02:03:18,0,0,0,1,0,0,0,4,27,2,4,0,13,1,0,13,3,1,43,1
454066,04/05/2017,04:01:40,0,0,0,1,0,0,0,6,19,0,5,0,8,0,0,8,5,2,33,1
454158,04/05/2017,06:03:22,0,0,0,1,0,0,0,5,14,1,0,0,4,0,0,8,2,3,28,1
454204,04/05/2017,08:02:02,0,0,0,1,0,0,0,6,15,1,4,0,4,0,0,8,0,2,25,1
454253,04/05/2017,10:01:45,0,0,0,1,0,0,0,5,24,1,12,2,3,0,0,6,7,9,28,1
454302,04/05/2017,12:01:12,0,0,0,1,0,0,0,1,20,1,11,2,3,0,0,2,1,9,32,0
454350,04/05/2017,14:00:39,0,0,0,1,0,0,0,0,24,3,11,0,3,1,0,1,7,6,44,0
454399,04/05/2017,16:01:15,0,0,0,1,0,0,0,0,30,2,13,0,5,0,0,4,5,8,54,1
454448,04/05/2017,18:02:07,0,0,0,1,0,0,0,4,41,3,14,2,9,0,1,5,8,12,65,1
454497,04/05/2017,20:01:37,0,0,0,1,0,0,0,2,42,4,16,3,10,3,3,8,7,16,59,1
454544,04/05/2017,22:02:08,0,0,0,1,0,0,0,6,44,4,10,1,9,2,1,17,8,11,56,1
454593,05/05/2017,00:01:12,0,0,0,0,1,0,0,10,38,2,6,2,4,4,2,16,11,0,52,1
454643,05/05/2017,02:01:53,0,0,0,0,1,0,0,13,31,3,4,0,3,2,1,19,12,2,47,1
454736,05/05/2017,04:01:30,0,0,0,0,1,0,0,13,23,2,0,0,1,1,0,15,9,1,36,1
454822,05/05/2017,06:04:57,0,0,0,0,1,0,0,14,22,1,3,0,2,1,0,17,11,1,32,1
454865,05/05/2017,08:01:30,0,0,0,0,1,0,0,11,23,0,5,0,5,1,0,14,6,4,30,1
454914,05/05/2017,10:01:31,0,0,0,0,1,0,0,11,30,2,11,1,4,0,0,12,7,6,30,1
454961,05/05/2017,12:02:14,0,0,0,0,1,0,0,4,35,3,14,2,10,1,0,6,6,11,31,1
455009,05/05/2017,14:00:37,0,0,0,0,1,0,0,1,38,3,12,4,12,1,0,7,4,6,39,1
455058,05/05/2017,16:00:34,0,0,0,0,1,0,0,2,34,3,9,3,12,1,0,6,5,13,54,1
455107,05/05/2017,18:01:52,0,0,0,0,1,0,0,2,37,3,13,1,15,1,0,8,4,17,66,1
455157,05/05/2017,20:02:31,0,0,0,0,1,0,0,2,39,3,17,0,15,1,0,4,4,13,74,1
455206,05/05/2017,22:01:04,0,0,0,0,1,0,0,3,33,0,9,0,14,0,0,5,4,14,71,1
455254,06/05/2017,00:01:05,0,0,0,0,0,1,0,3,37,4,7,0,16,0,0,8,5,0,68,1
455303,06/05/2017,02:02:16,0,0,0,0,0,1,0,4,28,3,7,0,11,1,0,11,5,0,60,1
455355,06/05/2017,04:02:52,0,0,0,0,0,1,0,3,20,1,3,0,8,0,0,6,3,2,53,1
455440,06/05/2017,06:02:17,0,0,0,0,0,1,0,3,18,0,7,0,9,0,0,5,2,6,50,1
455487,06/05/2017,08:01:50,0,0,0,0,0,1,0,2,12,3,1,0,4,0,0,4,6,5,45,1
455536,06/05/2017,10:01:01,0,0,0,0,0,1,0,1,17,2,10,1,5,0,1,2,3,6,42,1
455585,06/05/2017,12:01:35,0,0,0,0,0,1,0,1,30,2,12,2,9,0,0,2,5,9,44,1
455634,06/05/2017,14:01:02,0,0,0,0,0,1,0,2,38,3,13,2,14,0,0,7,8,6,47,1
455683,06/05/2017,16:01:01,0,0,0,0,0,1,0,4,42,3,18,3,11,1,1,11,7,11,63,1
455732,06/05/2017,18:01:18,0,0,0,0,0,1,0,3,46,3,18,4,12,1,0,8,8,12,63,1
455781,06/05/2017,20:01:25,0,0,0,0,0,1,0,4,36,4,10,0,5,0,0,11,9,11,61,1
455830,06/05/2017,22:01:48,0,0,0,0,0,1,0,2,24,2,6,0,8,0,0,5,4,10,53,1
455879,07/05/2017,00:01:06,0,0,0,0,0,0,1,2,20,2,3,0,6,0,0,6,2,0,50,1
455926,07/05/2017,02:01:52,0,0,0,0,0,0,1,3,17,1,7,0,4,0,0,5,2,0,44,1
455990,07/05/2017,04:00:51,0,0,0,0,0,0,1,1,14,0,4,0,5,0,0,4,0,4,41,1
456063,07/05/2017,06:02:30,0,0,0,0,0,0,1,1,11,2,4,0,2,0,0,1,3,5,39,1
456110,07/05/2017,08:01:39,0,0,0,0,0,0,1,1,12,1,2,0,2,0,0,4,6,1,37,0
456159,07/05/2017,10:00:47,0,0,0,0,0,0,1,0,16,1,12,2,4,0,0,1,4,5,37,0
456208,07/05/2017,12:01:23,0,0,0,0,0,0,1,0,22,1,11,1,5,2,0,1,8,9,42,0
456257,07/05/2017,14:01:22,0,0,0,0,0,0,1,0,33,3,10,1,10,1,0,3,8,8,45,0
456307,07/05/2017,16:01:36,0,0,0,0,0,0,1,0,36,1,19,4,11,0,0,3,4,13,48,1
456355,07/05/2017,18:01:11,0,0,0,0,0,0,1,1,36,0,13,6,7,1,2,3,5,18,49,0
456404,07/05/2017,20:01:32,0,0,0,0,0,0,1,0,38,1,15,3,8,0,1,4,7,11,45,1
456454,07/05/2017,22:01:14,0,0,0,0,0,0,1,4,43,2,8,0,21,0,0,13,14,8,41,1
456503,08/05/2017,00:01:01,1,0,0,0,0,0,0,6,42,3,10,2,17,0,0,14,7,0,37,1
456551,08/05/2017,02:01:16,1,0,0,0,0,0,0,7,31,1,6,1,14,0,0,14,5,0,26,1
456620,08/05/2017,04:02:24,1,0,0,0,0,0,0,9,25,1,6,2,13,0,0,12,5,0,23,1
456689,08/05/2017,06:01:43,1,0,0,0,0,0,0,13,22,0,3,0,8,0,0,13,7,6,25,1
456737,08/05/2017,08:01:23,1,0,0,0,0,0,0,6,15,1,2,1,5,0,0,9,6,7,22,1
456786,08/05/2017,10:01:28,1,0,0,0,0,0,0,3,21,2,9,2,5,0,0,5,5,6,15,1
456915,08/05/2017,12:01:00,1,0,0,0,0,0,0,4,33,3,16,7,10,0,0,5,5,8,14,1
456965,08/05/2017,14:01:39,1,0,0,0,0,0,0,2,52,1,19,8,16,0,1,7,7,10,23,1
457013,08/05/2017,16:01:27,1,0,0,0,0,0,0,2,32,2,11,3,11,0,0,4,2,21,32,0
457062,08/05/2017,18:01:33,1,0,0,0,0,0,0,0,29,2,12,1,9,0,0,6,4,10,37,1
457112,08/05/2017,20:01:39,1,0,0,0,0,0,0,1,33,3,13,4,10,0,0,5,8,7,49,1
457161,08/05/2017,22:02:11,1,0,0,0,0,0,0,1,38,4,12,0,15,0,0,5,5,9,48,1
457210,09/05/2017,00:01:28,0,1,0,0,0,0,0,2,30,2,8,3,10,2,0,5,3,0,37,1
457258,09/05/2017,02:01:39,0,1,0,0,0,0,0,1,24,1,8,0,9,0,0,4,5,0,30,0
569012,29/10/2017,18:01:39,0,0,0,0,0,0,1,0,21,1,11,3,3,1,0,0,2,12,69,0
569060,29/10/2017,20:05:48,0,0,0,0,0,0,1,0,19,1,7,0,5,0,0,1,3,11,59,1
569108,29/10/2017,22:00:43,0,0,0,0,0,0,1,1,18,2,5,1,4,0,0,4,2,8,57,1
569156,30/10/2017,00:01:01,1,0,0,0,0,0,0,2,21,0,7,1,9,0,0,5,3,0,55,0
569203,30/10/2017,02:01:17,1,0,0,0,0,0,0,0,14,0,4,0,8,0,0,1,1,1,49,0
569295,30/10/2017,04:01:41,1,0,0,0,0,0,0,0,7,0,2,0,2,0,0,1,0,4,42,0
569381,30/10/2017,06:02:30,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,42,0
569421,30/10/2017,08:01:23,1,0,0,0,0,0,0,0,8,0,4,0,2,0,0,1,2,2,40,0
569469,30/10/2017,10:02:32,1,0,0,0,0,0,0,0,16,1,10,1,3,0,0,1,2,2,42,0
569509,30/10/2017,12:04:24,1,0,0,0,0,0,0,0,23,2,11,1,1,0,0,1,4,14,62,0
569542,30/10/2017,14:02:14,1,0,0,0,0,0,0,0,27,2,9,1,1,2,0,4,6,11,63,0
569592,30/10/2017,16:02:22,1,0,0,0,0,0,0,0,28,1,11,0,5,1,0,4,9,11,65,0
569640,30/10/2017,18:00:55,1,0,0,0,0,0,0,0,29,1,15,4,4,1,0,1,2,15,75,0
569690,30/10/2017,20:00:54,1,0,0,0,0,0,0,0,34,3,14,1,8,1,0,2,6,15,76,1
569736,30/10/2017,22:02:13,1,0,0,0,0,0,0,1,22,0,5,0,5,1,1,4,7,14,62,1
569786,31/10/2017,00:05:28,0,1,0,0,0,0,0,2,20,1,9,0,3,1,1,6,6,0,57,1
569825,31/10/2017,02:02:17,0,1,0,0,0,0,0,1,19,0,5,0,3,1,1,3,2,0,50,1
569918,31/10/2017,04:01:11,0,1,0,0,0,0,0,2,13,0,3,0,3,1,0,5,2,0,49,1
570005,31/10/2017,06:01:05,0,1,0,0,0,0,0,4,10,0,2,0,2,0,0,4,2,3,45,1
570054,31/10/2017,08:02:13,0,1,0,0,0,0,0,1,4,1,2,0,1,0,0,1,2,5,42,0
570095,31/10/2017,10:02:31,0,1,0,0,0,0,0,0,17,0,11,0,1,1,0,0,2,5,47,0
570138,31/10/2017,12:02:45,0,1,0,0,0,0,0,0,21,0,10,0,5,0,1,1,3,10,52,0
570169,31/10/2017,14:01:59,0,1,0,0,0,0,0,0,25,1,15,3,9,1,1,1,5,14,61,0
570218,31/10/2017,16:01:19,0,1,0,0,0,0,0,0,26,2,15,1,3,4,2,1,10,16,82,0
570267,31/10/2017,18:01:22,0,1,0,0,0,0,0,0,22,2,11,4,0,1,0,1,6,16,95,0
570317,31/10/2017,20:01:34,0,1,0,0,0,0,0,0,18,2,7,1,3,0,0,1,4,11,103,0
570353,31/10/2017,22:01:45,0,1,0,0,0,0,0,0,19,0,10,1,9,0,0,1,1,14,100,0
570401,01/11/2017,00:02:55,0,0,1,0,0,0,0,0,17,0,6,0,7,0,0,2,5,0,94,0
570446,01/11/2017,02:03:02,0,0,1,0,0,0,0,0,18,1,4,0,7,0,0,1,5,0,90,0
570512,01/11/2017,04:01:24,0,0,1,0,0,0,0,0,14,0,7,0,6,0,0,2,2,5,86,0
570623,01/11/2017,06:01:17,0,0,1,0,0,0,0,0,7,0,3,0,1,0,0,0,3,5,79,0
570670,01/11/2017,08:09:22,0,0,1,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,76,0
570712,01/11/2017,10:00:46,0,0,1,0,0,0,0,0,13,1,7,0,3,0,0,0,1,7,74,1
570757,01/11/2017,12:03:10,0,0,1,0,0,0,0,1,25,1,16,0,2,1,1,1,2,7,83,0
570781,01/11/2017,14:06:18,0,0,1,0,0,0,0,0,24,2,7,0,3,0,0,4,6,5,89,1
570825,01/11/2017,16:01:11,0,0,1,0,0,0,0,1,21,0,10,2,1,1,0,2,5,11,93,0
570874,01/11/2017,18:01:36,0,0,1,0,0,0,0,0,24,2,11,4,3,3,0,0,6,9,93,0
570923,01/11/2017,20:01:18,0,0,1,0,0,0,0,0,14,0,9,1,3,0,0,1,2,15,85,0
570964,01/11/2017,22:01:28,0,0,1,0,0,0,0,0,20,0,7,0,4,1,0,0,6,12,82,0
571011,02/11/2017,00:04:48,0,0,0,1,0,0,0,0,13,0,5,0,4,0,0,1,3,0,70,0
571051,02/11/2017,02:02:03,0,0,0,1,0,0,0,0,8,0,6,0,2,0,0,0,0,2,65,0
571127,02/11/2017,04:01:38,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,4,1,61,0
571229,02/11/2017,06:02:32,0,0,0,1,0,0,0,0,5,2,3,0,0,0,0,0,2,3,56,0
571275,02/11/2017,08:08:07,0,0,0,1,0,0,0,0,8,2,4,0,2,0,0,2,4,6,54,1
571319,02/11/2017,10:01:20,0,0,0,1,0,0,0,2,17,1,14,4,2,0,0,2,3,8,57,1
571356,02/11/2017,12:02:58,0,0,0,1,0,0,0,2,33,2,13,4,0,1,3,2,14,8,68,1
571382,02/11/2017,14:02:03,0,0,0,1,0,0,0,5,32,2,12,3,6,0,1,10,10,9,70,1
571428,02/11/2017,16:00:52,0,0,0,1,0,0,0,4,30,3,10,0,4,1,0,7,11,13,78,1
571478,02/11/2017,18:00:43,0,0,0,1,0,0,0,2,29,2,12,3,5,1,0,6,8,15,87,0
571526,02/11/2017,20:02:34,0,0,0,1,0,0,0,0,33,2,13,3,2,2,2,3,5,14,90,1
571567,02/11/2017,22:02:14,0,0,0,1,0,0,0,1,36,2,14,2,10,1,0,6,9,7,81,1
571614,03/11/2017,00:01:04,0,0,0,0,1,0,0,3,35,4,7,0,14,0,0,10,10,0,75,1
571661,03/11/2017,02:06:19,0,0,0,0,1,0,0,4,16,1,3,0,6,0,0,9,6,0,59,1
571754,03/11/2017,04:02:13,0,0,0,0,1,0,0,4,9,2,2,0,1,0,0,5,5,3,57,1
571840,03/11/2017,06:02:14,0,0,0,0,1,0,0,1,10,3,3,0,0,0,0,3,7,1,51,1
571876,03/11/2017,08:06:23,0,0,0,0,1,0,0,2,11,3,5,1,3,0,0,3,5,4,48,1
571923,03/11/2017,10:00:51,0,0,0,0,1,0,0,2,26,2,14,5,3,0,0,4,5,4,50,1
571969,03/11/2017,12:05:17,0,0,0,0,1,0,0,4,34,4,12,1,6,0,1,5,12,12,55,0
572002,03/11/2017,14:00:43,0,0,0,0,1,0,0,0,42,2,18,7,12,0,1,4,7,10,54,1
572051,03/11/2017,16:00:53,0,0,0,0,1,0,0,3,39,2,10,0,6,0,0,10,11,12,71,1
572101,03/11/2017,18:01:50,0,0,0,0,1,0,0,8,43,3,21,5,9,1,2,11,15,15,87,1
572150,03/11/2017,20:00:43,0,0,0,0,1,0,0,1,37,2,10,1,8,2,0,6,9,12,91,1
572197,03/11/2017,22:02:13,0,0,0,0,1,0,0,2,26,1,7,0,5,1,0,7,6,6,83,1
572242,04/11/2017,00:02:23,0,0,0,0,0,1,0,1,17,2,6,0,6,0,0,5,2,0,80,0
572291,04/11/2017,02:02:26,0,0,0,0,0,1,0,0,18,3,3,0,7,0,0,3,7,2,64,1
572384,04/11/2017,04:01:16,0,0,0,0,0,1,0,1,14,1,2,0,4,0,0,5,3,5,62,1
572471,04/11/2017,06:01:27,0,0,0,0,0,1,0,1,6,2,1,0,0,0,0,3,2,5,61,0
572512,04/11/2017,08:02:30,0,0,0,0,0,1,0,0,7,0,5,0,2,0,0,1,0,3,59,0
572562,04/11/2017,10:01:04,0,0,0,0,0,1,0,0,13,0,8,4,3,0,0,0,1,10,61,0
572610,04/11/2017,12:09:05,0,0,0,0,0,1,0,0,28,1,16,4,4,0,0,1,2,6,67,0
572652,04/11/2017,14:02:19,0,0,0,0,0,1,0,0,28,1,12,0,5,1,0,3,6,10,75,0
572700,04/11/2017,16:01:12,0,0,0,0,0,1,0,0,27,2,10,1,5,0,0,2,6,11,85,0
572749,04/11/2017,18:01:44,0,0,0,0,0,1,0,0,30,1,16,5,7,1,0,0,5,8,89,0
572798,04/11/2017,20:01:36,0,0,0,0,0,1,0,0,19,0,7,0,2,0,0,0,4,13,92,0
572835,04/11/2017,22:01:15,0,0,0,0,0,1,0,0,14,0,6,0,1,0,1,0,4,10,87,0
572882,05/11/2017,00:01:10,0,0,0,0,0,0,1,0,18,0,10,1,3,0,0,0,3,0,82,0
572927,05/11/2017,02:05:58,0,0,0,0,0,0,1,0,16,0,5,0,5,0,0,2,3,1,78,0
572991,05/11/2017,04:03:13,0,0,0,0,0,0,1,0,12,2,1,0,1,0,0,4,2,2,72,1
573096,05/11/2017,06:01:53,0,0,0,0,0,0,1,1,4,1,2,0,1,0,0,1,2,8,71,1
573144,05/11/2017,08:04:07,0,0,0,0,0,0,1,1,13,2,7,1,4,0,0,1,1,0,68,1
573185,05/11/2017,10:01:33,0,0,0,0,0,0,1,1,19,2,9,0,3,0,0,4,4,8,71,1
573231,05/11/2017,12:01:10,0,0,0,0,0,0,1,1,35,1,18,1,12,0,0,2,6,11,71,0
573267,05/11/2017,14:03:56,0,0,0,0,0,0,1,0,36,0,15,4,6,1,0,3,6,10,68,0
573315,05/11/2017,16:01:25,0,0,0,0,0,0,1,0,26,0,11,1,8,0,0,0,4,14,68,0
573364,05/11/2017,18:01:26,0,0,0,0,0,0,1,0,25,2,14,4,3,1,1,0,3,19,66,0
573413,05/11/2017,20:01:56,0,0,0,0,0,0,1,0,27,1,8,2,6,1,0,0,4,12,66,1
573462,05/11/2017,22:00:54,0,0,0,0,0,0,1,1,25,3,11,1,9,0,0,5,4,12,65,1
573511,06/11/2017,00:00:54,1,0,0,0,0,0,0,1,21,1,3,0,8,0,1,3,3,0,56,1
573561,06/11/2017,02:01:37,1,0,0,0,0,0,0,1,12,3,4,0,2,0,0,2,5,0,50,1
573655,06/11/2017,04:01:55,1,0,0,0,0,0,0,1,7,1,3,0,0,0,0,1,2,2,43,0
573740,06/11/2017,06:01:42,1,0,0,0,0,0,0,0,6,1,3,0,1,0,0,0,1,3,39,0
573771,06/11/2017,08:02:13,1,0,0,0,0,0,0,0,13,1,8,0,4,0,0,2,3,2,38,1
573817,06/11/2017,10:02:23,1,0,0,0,0,0,0,2,16,0,5,0,1,0,0,3,5,5,29,1
573863,06/11/2017,12:06:55,1,0,0,0,0,0,0,2,23,0,16,0,5,0,0,4,4,8,21,1
573896,06/11/2017,14:04:26,1,0,0,0,0,0,0,3,38,2,16,1,9,4,0,5,12,8,28,1
573942,06/11/2017,16:01:56,1,0,0,0,0,0,0,3,34,4,8,0,5,4,0,9,10,12,41,1
573992,06/11/2017,18:01:36,1,0,0,0,0,0,0,1,32,0,18,3,4,0,0,5,9,14,52,1
574040,06/11/2017,20:00:52,1,0,0,0,0,0,0,1,34,3,11,0,2,1,0,4,12,13,54,0
574081,06/11/2017,22:02:16,1,0,0,0,0,0,0,0,24,2,9,1,4,0,1,5,7,18,41,1
574129,07/11/2017,00:00:59,0,1,0,0,0,0,0,1,14,1,6,0,3,0,0,2,4,0,28,0
574174,07/11/2017,02:01:36,0,1,0,0,0,0,0,0,9,1,3,0,1,0,0,0,4,1,22,0
574267,07/11/2017,04:01:09,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,16,0
574348,07/11/2017,06:02:44,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,15,0
574396,07/11/2017,08:01:45,0,1,0,0,0,0,0,0,4,1,4,0,1,0,0,0,1,3,12,0
574440,07/11/2017,10:01:34,0,1,0,0,0,0,0,0,17,1,10,2,1,0,1,0,3,7,16,0
